doc_key,mention_ind,mentions_vs_mentionstr,mentions_vs_clusters,mentions_vs_tbound,category,pronoun_class,entity_name,name_fuzzy_scores,neighbour_distance,nominal_neighbour_distance,surface_neighbour_distance,avg_fuzzy_scores,cluster_size,nominal_size,is_plural,num_major_mentions_neigh,num_helpers,num_dists,fin_dists,is_nested,nested_entities,dataset,predicted_answer,answer,phrase_extr,correct,options,pred_in_opts,pred_gender,ans_gender,output,predicted_pronoun,answer_pronoun,num_options,is_dialogue,correct_extr
2005_piccadilly_jim_brat_0,109,him,32,"[709, 709]",PRON,2,Ogden Ford,0,2,2,5,-1.0,49,18,False,16,2,9,7,0,[],litbank,Mr. Peter Pett,Ogden Ford,him,False,"['The Typewriter Girl', ""Mr. Peter Pett's Residence"", 'Ogden Ford', 'Library', 'Mrs. Pett', 'Riverside Drive', 'Mr. Peter Pett', ""Mr. Pett's Room"", 'Elmer Ford', 'None of the Above']",True,Male,Male,"- Mention: {{him}}
- Explanation: The mention refers to Mr. Pett, as the context indicates that he is the one who suspects his stepson Ogden of stealing his cigarettes.
- The mention refers to: Mr. Peter Pett","{2: 72, 1: 14, 0: 9}","{0: 14, 1: 9, 2: 8}",10,True,True
18581_adrift_in_new_york_tom_and_florence_braving_the_world_brat_0,216,your,1,"[1246, 1246]",PRON,1,John Linden,33,5,5,13,-1.0,124,36,False,19,1,4,3,0,[],litbank,John Linden,John Linden,your,True,"['Curtis Waring', 'Harvey', 'The Library', 'John Linden', 'Florence Linden', 'None of the Above']",True,Male,Male,"- Mention: your
- Explanation: The mention ""your"" refers to John Linden, as it is used in the context of Curtis Waring addressing him and acknowledging his goodness.
- The mention refers to: John Linden","{0: 48, 1: 24, 2: 16}","{0: 48, 1: 24, 2: 16}",6,True,True
174_the_picture_of_dorian_gray_brat_0,71,he,7,"[680, 680]",PRON,2,Basil Hallward,50,1,10,10,-1.0,103,17,False,17,1,10,9,0,[],litbank,Basil Hallward,Basil Hallward,he,True,"['Lord Henry Wotton', 'A Bishop', 'The Garden', 'Basil Hallward', 'Dorian Gray', ""Lord Henry Wotton's Wife"", 'The World', 'None of the Above']",True,Male,Male,"- Mention: he
- Explanation: The mention ""he"" refers to Basil Hallward, as it is used in the context of his dialogue and actions throughout the passage.
- The mention refers to: Basil Hallward","{0: 39, 1: 28, 2: 19}","{0: 39, 1: 28, 2: 19}",8,True,True
1342_pride_and_prejudice_brat_0,142,you,7,"[756, 756]",PRON,1,Mr. Bennet,0,6,12,12,-1.0,103,21,False,14,2,3,1,0,[],litbank,Mr. Bennet,Mr. Bennet,you,True,"['Elizabeth', 'Mrs. Bennet', 'Kitty', 'Mr. Bingley', 'Mary', 'Mr. Bennet', 'Lydia', 'Mrs. Long', 'Netherfield Park', 'None of the Above']",True,Male,Male,"- Mention: you
- Explanation: The mention ""you"" refers to Mr. Bennet, as it is used in a conversation where Mrs. Bennet is addressing him directly.
- The mention refers to: Mr. Bennet","{0: 31, 1: 27, 2: 24}","{0: 31, 1: 27, 2: 24}",10,True,True
24_o_pioneers_brat_0,134,my,40,"[871, 871]",PRON,0,Emil,50,2,4,4,-1.0,61,12,False,19,2,11,9,0,[],litbank,None of the Above,Emil,my,False,"['The Drug Store', 'The Little Drummer', 'The Store', 'Hanover', 'Alexandra', 'The Street', 'The Saloon', 'Marie', 'Emil', 'Carl', 'The Doctor', 'None of the Above']",True,None,Male,"- Mention: my
- Explanation: The mention ""my"" refers to the kitten that Emil is concerned about, indicating ownership and emotional attachment.
- The mention refers to: None of the Above",{},"{2: 36, 1: 9, 0: 4}",12,True,True
174_the_picture_of_dorian_gray_brat_0,39,I,7,"[478, 478]",PRON,0,Basil Hallward,100,1,14,14,-1.0,103,17,False,12,3,7,4,0,[],litbank,Basil Hallward,Basil Hallward,I,True,"['The World', 'Basil Hallward', 'Lord Henry Wotton', 'The Garden', ""Lord Henry Wotton's Wife"", 'A Bishop', 'Dorian Gray', 'None of the Above']",True,Male,Male,"- Mention: I
- Explanation: The mention ""I"" refers to Basil Hallward, the artist who is speaking in the context of the text. He is expressing his thoughts and feelings about the portrait he has painted.
- The mention refers to: Basil Hallward","{0: 39, 1: 28, 2: 19}","{0: 39, 1: 28, 2: 19}",8,True,True
502_desert_gold_brat_0,139,I,0,"[1203, 1203]",PRON,0,Cameron,0,3,3,3,-1.0,117,41,False,11,1,6,5,0,[],litbank,Cameron,Cameron,I,True,"[""Cameron's Comrade"", 'Cameron', 'None of the Above']",True,Male,Male,"- Mention: I
- Explanation: The mention ""I"" refers to Cameron, as it is used in the first person by him to express his thoughts and actions throughout the narrative.
- The mention refers to: Cameron","{2: 71, 1: 4, 0: 1}","{2: 71, 1: 4, 0: 1}",3,True,True
1260_jane_eyre_an_autobiography_brat_0,281,I,8,"[1894, 1894]",PRON,0,John Reed,0,2,25,25,-1.0,65,13,False,15,3,6,3,0,[],litbank,Jane Eyre,John Reed,I,False,"['Jane Eyre', 'Bessie', 'Solitary Churchyard', 'Home', 'Georgiana Reed', 'Breakfast-room', 'Mrs. Reed', 'John Reed', 'Eliza', 'None of the Above']",True,Female,Male,"- Mention: I
- Explanation: The mention ""I"" refers to the narrator of the text, who is a character experiencing the events described, specifically Jane Eyre.
- The mention refers to: Jane Eyre","{0: 75, 1: 15, 3: 3}","{2: 46, 0: 4, 1: 2}",10,True,True
209_the_turn_of_the_screw_brat_0,36,I,8,"[313, 313]",PRON,0,Douglas,0,3,11,11,-1.0,100,6,False,8,2,5,3,0,[],litbank,Narrator,Douglas,I,False,"['Douglas', 'Little Boy', ""Douglas's Man"", 'Old House', ""Little Boy's Mother"", 'Narrator', 'Mrs. Griffin', 'None of the Above']",True,Neutral,Male,"- Mention: I
- Explanation: The mention ""I"" refers to the narrator of the story, who is recounting the events and conversations that took place around the fire.
- The mention refers to: Narrator","{0: 27, 1: 3}","{2: 61, 0: 30, 1: 3}",8,True,True
110_tess_of_the_durbervilles_a_pure_woman_brat_0,250,me,1,"[1674, 1674]",PRON,0,John Durbeyfield,50,4,4,8,-1.0,91,20,False,15,2,4,2,0,[],litbank,John Durbeyfield,John Durbeyfield,me,True,"['Home', ""John Durbeyfield's Wife"", 'Kingsbere', 'John Durbeyfield', 'Parson Tringham', 'South Wessex', 'Fred', 'None of the Above']",True,Male,Male,"- Mention: me
- Explanation: The mention ""me"" refers to John Durbeyfield, who is claiming to be a nobleman and is discussing his ancestry and lineage.
- The mention refers to: John Durbeyfield","{0: 34, 2: 21, 1: 16}","{0: 34, 2: 21, 1: 16}",8,True,True
1400_great_expectations_brat_0,149,he,0,"[919, 919]",PRON,2,Pip,0,1,14,40,-1.0,131,10,False,12,1,13,12,0,[],litbank,Young Man,Pip,he,False,"['Home', 'The River', 'The Church', ""Pip's Mother"", ""Pip's Father"", 'Pip', 'Young Man', 'Joe Gargery', 'The Marshes', 'None of the Above']",True,Male,Male,"- Mention: he
- Explanation: In the context, ""he"" refers to the fearful man who confronts Pip in the churchyard, demanding food and a file.
- The mention refers to: Young Man",{2: 2},"{0: 82, 1: 38, 2: 1}",10,False,True
2005_piccadilly_jim_brat_0,231,you,32,"[1548, 1548]",PRON,1,Ogden Ford,40,4,7,7,-1.0,49,18,False,20,3,6,3,0,[],litbank,Mr. Peter Pett,Ogden Ford,you,False,"['Riverside Drive', 'Mrs. Pett', ""Mr. Pett's Room"", 'The Typewriter Girl', 'Elmer Ford', ""Mr. Peter Pett's Residence"", 'Mr. Peter Pett', 'Ogden Ford', 'Library', 'None of the Above']",True,Male,Male,"- Mention: you
- Explanation: The mention ""you"" refers to Mr. Pett, as it is used in a dialogue where Ogden Ford is addressing him directly.
- The mention refers to: Mr. Peter Pett","{2: 72, 1: 14, 0: 9}","{0: 14, 1: 9, 2: 8}",10,True,True
209_the_turn_of_the_screw_brat_0,205,I,45,"[1491, 1491]",PRON,0,Mrs. Griffin,100,2,6,6,-1.0,8,3,False,12,2,5,3,0,[],litbank,Narrator,Mrs. Griffin,I,False,"['Douglas', 'Narrator', ""Douglas's Man"", 'Old House', ""Little Boy's Mother"", 'Mrs. Griffin', 'Little Boy', 'None of the Above']",True,Neutral,Female,"- Mention: I
- Explanation: The mention ""I"" refers to the narrator of the story, who is recounting the events and interactions among the characters present.
- The mention refers to: Narrator","{0: 27, 1: 3}","{0: 4, 3: 1}",8,True,True
18581_adrift_in_new_york_tom_and_florence_braving_the_world_brat_0,350,me,11,"[1989, 1989]",PRON,0,Curtis Waring,0,3,15,15,-1.0,84,25,False,14,1,3,2,0,[],litbank,Curtis Waring,Curtis Waring,me,True,"['Harvey', 'John Linden', 'Florence Linden', 'The Library', 'Curtis Waring', 'None of the Above']",True,Male,Male,"- Mention: me
- Explanation: The mention ""me"" refers to Curtis Waring, as he is the one speaking in the context and discussing Uncle John's wishes regarding his niece Florence.
- The mention refers to: Curtis Waring","{2: 29, 0: 20, 1: 10}","{2: 29, 0: 20, 1: 10}",6,True,True
1342_pride_and_prejudice_brat_0,108,you,6,"[583, 583]",PRON,1,Mrs. Bennet,0,8,45,131,-1.0,86,16,False,11,1,5,4,0,[],litbank,Mr. Bennet,Mrs. Bennet,you,False,"['Elizabeth', 'Mary', 'Netherfield Park', 'Mr. Bennet', 'Mrs. Bennet', 'Kitty', 'Mrs. Long', 'Mr. Bingley', 'Lydia', 'None of the Above']",True,Male,Female,"- Mention: you
- Explanation: The mention ""you"" refers to Mr. Bennet, as it is used in a conversation where Mrs. Bennet is addressing her husband directly.
- The mention refers to: Mr. Bennet","{0: 31, 1: 27, 2: 24}","{0: 34, 1: 22, 3: 14}",10,True,True
209_the_turn_of_the_screw_brat_0,81,I,8,"[628, 628]",PRON,0,Douglas,0,1,23,34,-1.0,100,6,False,18,4,11,7,0,[],litbank,Narrator,Douglas,I,False,"['Little Boy', 'Douglas', 'Mrs. Griffin', ""Douglas's Man"", 'Narrator', ""Little Boy's Mother"", 'Old House', 'None of the Above']",True,Neutral,Male,"- Mention: I
- Explanation: The mention ""I"" refers to the narrator of the story, who is recounting the events and conversations that took place around the fire.
- The mention refers to: Narrator","{0: 27, 1: 3}","{2: 61, 0: 30, 1: 3}",8,True,True
345_dracula_brat_0,324,your,0,"[2140, 2140]",PRON,1,Jonathan Harker,29,1,8,127,-1.0,118,6,False,19,1,11,10,1,['Others'],litbank,Jonathan Harker,Jonathan Harker,your,True,"['Bistritz', ""Count Dracula's Carriage"", 'Transylvania', 'Count Dracula', 'The Carpathians', 'Jonathan Harker', ""Jonathan Harker's Landlord"", 'Mina', 'The Old Lady', 'None of the Above']",True,Male,Male,"- Mention: your
- Explanation: The mention ""your"" refers to Jonathan Harker, as the old lady is speaking to him and offering the crucifix for the sake of his mother.
- The mention refers to: Jonathan Harker","{0: 95, 1: 17}","{0: 95, 1: 17}",10,True,True
155_the_moonstone_brat_0,265,your,6,"[1991, 1991]",PRON,1,John Herncastle,29,3,4,4,-1.0,39,17,False,18,1,4,3,0,[],litbank,John Herncastle,John Herncastle,your,True,"['Aurungzebe', 'The Courtyard', 'Vishnu', 'The Moon-god', 'Seringapatam', 'General Baird', 'The Presumptuous Mortal', 'India', 'The Dying Indian', 'John Herncastle', 'Narrator', 'Tippoo', 'The Armoury', 'None of the Above']",True,Male,Male,"- Mention: your
- Explanation: The mention ""your"" refers to John Herncastle, as it is used by the narrator when questioning him about the death of the Indian in the armoury and the significance of the dagger in his hand.
- The mention refers to: John Herncastle","{2: 18, 1: 2, 0: 2}","{2: 18, 1: 2, 0: 2}",14,True,True
1400_great_expectations_brat_0,207,me,0,"[1242, 1242]",PRON,0,Pip,0,2,72,98,-1.0,131,10,False,10,4,9,5,0,[],litbank,Pip,Pip,me,True,"[""Pip's Mother"", 'Home', 'The Marshes', 'The Church', 'Young Man', 'The River', ""Pip's Father"", 'Pip', 'Joe Gargery', 'None of the Above']",True,Male,Male,"- Mention: me
- Explanation: The mention ""me"" refers to Pip, the protagonist of the story, as he is the one being addressed and described throughout the text.
- The mention refers to: Pip","{0: 82, 1: 38, 2: 1}","{0: 82, 1: 38, 2: 1}",10,False,True
78_tarzan_of_the_apes_brat_0,218,he,81,"[1407, 1407]",PRON,2,Black Michael,50,2,6,44,-1.0,20,9,False,19,3,8,5,0,[],litbank,Black Michael,Black Michael,he,True,"['Africa', 'The Sailor', 'Black Michael', 'The Captain', 'The Deck', 'European Power', 'The Sea', 'Lady Alice', 'John Clayton', 'The Fuwalda', ""Narrator's Host"", 'The First Mate', 'The British Colonial Office', 'Freetown', 'Narrator', 'None of the Above']",True,Male,Male,"- Mention: he
- Explanation: The mention ""he"" refers to the sailor who is known among his mates as Black Michael, as he is described as crouching and springing upon the captain after witnessing the captain's brutality towards his mate.
- The mention refers to: Black Michael",{2: 11},{2: 11},16,False,True
11231_bartleby_the_scrivener_a_story_of_wallstreet_brat_0,197,I,36,"[1708, 1708]",PRON,0,Turkey,0,3,3,3,-1.0,84,13,False,18,5,9,4,0,[],litbank,Narrator,Turkey,I,False,"['Nippers', 'Turkey', 'Narrator', 'Bartleby', 'John Jacob Astor', ""Nippers's Client"", 'None of the Above']",True,Male,Male,"- Mention: I
- Explanation: The mention ""I"" refers to the narrator of the text, who is recounting his experiences and observations regarding his profession and the individuals he interacts with, including Bartleby and his employees.
- The mention refers to: Narrator","{0: 90, 2: 1, 1: 1}","{2: 64, 0: 7}",7,True,True
5230_the_invisible_man_a_grotesque_romance_brat_0,57,I,6,"[400, 400]",PRON,0,Mrs. Hall,0,1,27,27,-1.0,100,7,False,20,1,7,6,0,[],litbank,The Stranger,Mrs. Hall,I,False,"['The Kitchen', 'Mrs. Hall', 'Millie', 'The Room', 'The Stranger', 'None of the Above']",True,Male,Female,"- Mention: I
- Explanation: The mention ""I"" refers to the Stranger, who is the central character in the text and is speaking to Mrs. Hall.
- The mention refers to: The Stranger","{2: 102, 1: 3, 0: 2}","{3: 82, 0: 9, 1: 2}",6,True,True
27_far_from_the_madding_crowd_brat_0,210,him,36,"[2154, 2154]",PRON,2,The Young Woman,40,1,2,12,-1.0,60,12,False,18,2,12,10,0,[],litbank,Gabriel Oak,The Young Woman,him,False,"['The Waggon', 'Norcombe Hill', 'Gabriel Oak', 'The Gatekeeper', 'The Waggoner', 'An Individual', 'The Young Woman', 'None of the Above']",True,Male,Female,"- Mention: him
- Explanation: The mention ""him"" refers to Gabriel Oak, as it is used in the context where the young woman glances over him after he pays the toll for her passage.
- The mention refers to: Gabriel Oak","{2: 61, 3: 2}","{3: 43, 0: 3, 2: 2}",8,False,True
514_little_women_brat_0,149,I,1,"[965, 965]",PRON,0,Jo March,0,3,4,4,-1.0,70,23,False,16,2,5,3,0,[],litbank,Jo March,Jo March,I,True,"['Father', 'Amy March', 'Mother', 'Jo March', 'Meg March', 'Beth March', 'None of the Above']",True,Female,Female,"- Mention: I
- Explanation: The mention ""I"" refers to Jo March, as she is the one speaking in the context of the text and expressing her feelings and opinions.
- The mention refers to: Jo March","{0: 22, 3: 16, 1: 9}","{0: 22, 3: 16, 1: 9}",7,True,True
18581_adrift_in_new_york_tom_and_florence_braving_the_world_brat_0,43,you,2,"[236, 236]",PRON,1,Florence Linden,33,8,15,15,-1.0,72,33,False,19,1,4,3,0,[],litbank,John Linden,Florence Linden,you,False,"['The Library', 'Curtis Waring', 'Harvey', 'Florence Linden', 'John Linden', 'None of the Above']",True,Male,Female,"- Mention: you
- Explanation: In the context, ""you"" refers to John Linden, as Florence is speaking directly to her uncle, expressing her concern and affection for him.
- The mention refers to: John Linden","{0: 48, 1: 24, 2: 16}","{0: 15, 1: 12, 3: 12}",6,True,True
12677_personality_plus_some_experiences_of_emma_mcchesney_and_her_son_jock_brat_0,228,I,24,"[1774, 1774]",PRON,0,Jock Mcchesney,0,3,8,9,-1.0,90,19,False,18,2,5,3,0,[],litbank,Jock Mcchesney,Jock Mcchesney,I,True,"['T.a. Buck Featherloom Petticoat Company', 'Annie', 'Jock Mcchesney', 'Emma Mcchesney', 'First Twenty-story Skyscraper', 'Mcquirk', 'None of the Above']",True,Male,Male,"- Mention: I
- Explanation: The mention ""I"" refers to Jock McChesney, who is speaking about his ambitions and aspirations in the context of the conversation with his mother, Emma McChesney.
- The mention refers to: Jock Mcchesney","{2: 34, 1: 23, 0: 11, 4: 1}","{2: 34, 1: 23, 0: 11, 4: 1}",7,True,True
1400_great_expectations_brat_0,238,me,0,"[1391, 1391]",PRON,0,Pip,0,1,103,129,-1.0,131,10,False,11,4,9,5,0,[],litbank,Pip,Pip,me,True,"['Pip', 'Home', 'The River', 'The Marshes', ""Pip's Father"", ""Pip's Mother"", 'Joe Gargery', 'Young Man', 'The Church', 'None of the Above']",True,Male,Male,"- Mention: me
- Explanation: The mention ""me"" refers to the narrator, who is Pip, as he describes his own experiences and interactions in the text.
- The mention refers to: Pip","{0: 82, 1: 38, 2: 1}","{0: 82, 1: 38, 2: 1}",10,False,True
174_the_picture_of_dorian_gray_brat_0,47,I,7,"[515, 515]",PRON,0,Basil Hallward,100,2,6,22,-1.0,103,17,False,15,3,8,5,0,[],litbank,Basil Hallward,Basil Hallward,I,True,"['Basil Hallward', 'The Garden', 'The World', 'Lord Henry Wotton', ""Lord Henry Wotton's Wife"", 'A Bishop', 'Dorian Gray', 'None of the Above']",True,Male,Male,"- Mention: I
- Explanation: The mention ""I"" refers to Basil Hallward, the artist who is speaking in the context of the text. He is expressing his personal feelings and thoughts about his artwork and the reasons for not wanting to exhibit it.
- The mention refers to: Basil Hallward","{0: 39, 1: 28, 2: 19}","{0: 39, 1: 28, 2: 19}",8,True,True
18581_adrift_in_new_york_tom_and_florence_braving_the_world_brat_0,226,me,2,"[1279, 1279]",PRON,0,Florence Linden,50,2,3,6,-1.0,72,33,False,19,3,7,4,0,[],litbank,Florence Linden,Florence Linden,me,True,"['Harvey', 'John Linden', 'The Library', 'Curtis Waring', 'Florence Linden', 'None of the Above']",True,Female,Female,"- Mention: me
- Explanation: The mention ""me"" refers to Florence Linden, as she is the one speaking in the context of expressing gratitude and affection towards her uncle, John Linden.
- The mention refers to: Florence Linden","{0: 15, 1: 12, 3: 12}","{0: 15, 1: 12, 3: 12}",6,True,True
217_sons_and_lovers_brat_0,151,my,87,"[1060, 1060]",PRON,0,William,67,1,5,5,-1.0,64,11,False,16,2,8,6,0,[],litbank,William,William,my,True,"['Bestwood', 'The Bottoms', 'Hell Row', 'Mrs. Morel', 'Morel', 'Annie', 'William', 'None of the Above']",True,Male,Male,"- Mention: my
- Explanation: The mention ""my"" refers to William, as he is the one asking his mother for dinner and expressing his excitement about the fair.
- The mention refers to: William","{2: 30, 1: 13, 0: 10}","{2: 30, 1: 13, 0: 10}",8,True,True
1342_pride_and_prejudice_brat_0,166,I,7,"[848, 848]",PRON,0,Mr. Bennet,0,2,12,12,-1.0,103,21,False,18,6,7,1,0,[],litbank,Mr. Bennet,Mr. Bennet,I,True,"['Mrs. Long', 'Mr. Bennet', 'Kitty', 'Lydia', 'Mrs. Bennet', 'Mary', 'Mr. Bingley', 'Elizabeth', 'Netherfield Park', 'None of the Above']",True,Male,Male,"- Mention: I
- Explanation: The mention ""I"" refers to Mr. Bennet, as he is the one speaking in the context of the conversation about his wife's nerves and their daughters.
- The mention refers to: Mr. Bennet","{0: 31, 1: 27, 2: 24}","{0: 31, 1: 27, 2: 24}",10,True,True
345_dracula_brat_0,284,I,87,"[1853, 1853]",PRON,0,The Old Lady,0,1,23,23,-1.0,33,6,False,19,2,12,10,0,[],litbank,Jonathan Harker,The Old Lady,I,False,"['The Carpathians', 'Mina', 'Jonathan Harker', 'Transylvania', ""Count Dracula's Carriage"", 'Bistritz', ""Jonathan Harker's Landlord"", 'Count Dracula', 'The Old Lady', 'None of the Above']",True,Male,Female,"- Mention: I
- Explanation: The mention ""I"" refers to Jonathan Harker, the character who is writing the journal and recounting his experiences and thoughts throughout the text.
- The mention refers to: Jonathan Harker","{0: 95, 1: 17}","{3: 25, 0: 2}",10,True,True
18581_adrift_in_new_york_tom_and_florence_braving_the_world_brat_0,247,your,1,"[1399, 1399]",PRON,1,John Linden,33,1,5,18,-1.0,124,36,False,20,2,8,6,0,[],litbank,None of the Above,John Linden,your,False,"['John Linden', 'Florence Linden', 'Curtis Waring', 'The Library', 'Harvey', 'None of the Above']",True,None,Male,"- Mention: your
- Explanation: The mention ""your"" refers to the property that John Linden is discussing in relation to his will and the potential heirs.
- The mention refers to: None of the Above",{},"{0: 48, 1: 24, 2: 16}",6,True,True
4276_north_and_south_brat_0,317,I,1,"[1986, 1986]",PRON,0,Margaret,0,1,25,25,-1.0,72,23,False,9,1,3,2,0,[],litbank,Margaret,Margaret,I,True,"['Helstone Parsonage', 'The House', 'General Shaw', 'The Nursery', 'Captain Lennox', 'Mr. Hale', 'Margaret', 'Mrs. Gibson', 'Mrs. Shaw', 'Helen', 'Newton', 'Mother', 'Edith', 'The Drawing-room', 'None of the Above']",True,Female,Female,"- Mention: I
- Explanation: The mention ""I"" refers to Margaret, who is the narrator of the text and is expressing her feelings about leaving the nursery.
- The mention refers to: Margaret","{3: 46, 0: 2, 1: 1}","{3: 46, 0: 2, 1: 1}",15,True,True
171_charlotte_temple_brat_0,209,You,46,"[1343, 1343]",PRON,1,Blakeney,50,3,5,31,-1.0,13,8,False,18,1,4,3,0,[],litbank,Mr. Temple,Blakeney,You,False,"['Miss Eldridge', 'French Teacher', 'Charlotte Temple', ""The Captain's Room"", 'Captain Eldridge', 'The Pleasure Grounds', 'Chichester', 'Blakeney', 'Montraville', 'Belcour', 'Mr. Temple', 'Portsmouth', 'The Boarding School', 'None of the Above']",True,Male,Male,"- Mention: You
- Explanation: The mention ""You"" refers to Mr. Temple, as he is the one being addressed in the conversation about being serviceable to fellow creatures.
- The mention refers to: Mr. Temple","{2: 20, 0: 12, 1: 3}","{2: 3, 0: 1, 1: 1}",14,True,True
1260_jane_eyre_an_autobiography_brat_0,140,she,3,"[1100, 1100]",PRON,3,Jane Eyre,50,5,5,102,-1.0,96,3,False,20,2,5,3,0,[],litbank,Jane Eyre,Jane Eyre,she,True,"['Bessie', 'Mrs. Reed', 'Eliza', 'Home', 'Solitary Churchyard', 'John Reed', 'Jane Eyre', 'Breakfast-room', 'Georgiana Reed', 'None of the Above']",True,Female,Female,"- Mention: she
- Explanation: The mention ""she"" refers to Jane Eyre, the protagonist of the text, as indicated by the context where John Reed is looking for her and the narrative is centered around her experiences.
- The mention refers to: Jane Eyre","{0: 75, 1: 15, 3: 3}","{0: 75, 1: 15, 3: 3}",10,True,True
1342_pride_and_prejudice_brat_0,318,him,11,"[1732, 1732]",PRON,2,Mr. Bingley,40,8,8,8,-1.0,34,13,False,18,1,2,1,0,[],litbank,Mr. Bingley,Mr. Bingley,him,True,"['Kitty', 'Mr. Bennet', 'Netherfield Park', 'Lydia', 'Elizabeth', 'Mr. Bingley', 'Mrs. Bennet', 'Mrs. Long', 'Mary', 'None of the Above']",True,Male,Male,"- Mention: him
- Explanation: The mention ""him"" refers to Mr. Bingley, as the context discusses Mr. Bennet's visit to Mr. Bingley and the family's anticipation of his arrival.
- The mention refers to: Mr. Bingley",{2: 21},{2: 21},10,True,True
2005_piccadilly_jim_brat_0,196,you,32,"[1340, 1340]",PRON,1,Ogden Ford,40,1,12,21,-1.0,49,18,False,19,3,10,7,0,[],litbank,Mr. Peter Pett,Ogden Ford,you,False,"['Mrs. Pett', ""Mr. Peter Pett's Residence"", 'Ogden Ford', 'Riverside Drive', 'Library', ""Mr. Pett's Room"", 'Mr. Peter Pett', 'The Typewriter Girl', 'Elmer Ford', 'None of the Above']",True,Male,Male,"- Mention: you
- Explanation: The mention ""you"" refers to Mr. Pett, as it is used in the context of Ogden Ford speaking directly to him, addressing him as ""pop.""
- The mention refers to: Mr. Peter Pett","{2: 72, 1: 14, 0: 9}","{0: 14, 1: 9, 2: 8}",10,True,True
174_the_picture_of_dorian_gray_brat_0,258,I,2,"[1840, 1840]",PRON,0,Lord Henry Wotton,0,2,6,20,-1.0,80,14,False,19,4,5,1,0,[],litbank,Dorian Gray,Lord Henry Wotton,Dorian Gray,False,"['Lord Henry Wotton', ""Lord Henry Wotton's Wife"", 'The Garden', 'The World', 'Basil Hallward', 'A Bishop', 'Dorian Gray', 'None of the Above']",True,Male,Male,"- Mention: Dorian Gray
- Explanation: Dorian Gray is the name of the young man whose portrait Basil Hallward has painted and is a central figure in the conversation between Lord Henry and Basil.
- The mention refers to: Dorian Gray",{2: 8},"{0: 34, 1: 22, 2: 10}",8,True,False
84_frankenstein_or_the_modern_prometheus_brat_0,337,he,80,"[2179, 2179]",PRON,2,His Former Mistress's Lover,50,6,6,6,-1.0,4,3,False,20,1,7,6,0,[],litbank,Narrator's Lieutenant,His Former Mistress's Lover,he,False,"[""Narrator's Lieutenant"", 'England', 'A Child', 'The North Pole', 'Archangel', ""His Former Mistress's Lover"", 'Uncle Thomas', 'Margaret', 'The Master', ""The Master's Former Mistress"", 'Narrator', 'The Arctic Regions', 'St. Petersburg', ""His Former Mistress's Father"", 'None of the Above']",True,Male,Male,"- Mention: he
- Explanation: The mention ""he"" refers to the narrator's lieutenant, who is described as a man of wonderful courage and enterprise, and who abandoned his pursuit of a young Russian lady for the sake of her happiness.
- The mention refers to: Narrator's Lieutenant",{2: 6},{2: 1},15,False,True
543_main_street_brat_0,267,YOU,3,"[1637, 1637]",PRON,1,Carol Milford,33,3,20,20,-1.0,136,17,False,15,2,4,2,0,[],litbank,Carol Milford,Carol Milford,YOU,True,"['St. Paul', 'Stewart Snyder', 'Blodgett College', 'Carol Milford', 'Minneapolis', 'Sociology Instructor', 'None of the Above']",True,Female,Female,"- Mention: YOU
- Explanation: The mention ""YOU"" is used in a conversational context by Stewart Snyder, referring to Carol Milford directly as he expresses his thoughts about her potential and character.
- The mention refers to: Carol Milford","{3: 100, 0: 10, 1: 9}","{3: 100, 0: 10, 1: 9}",7,True,True
174_the_picture_of_dorian_gray_brat_0,252,you,7,"[1818, 1818]",PRON,1,Basil Hallward,0,2,6,13,-1.0,103,17,False,21,5,7,2,0,[],litbank,Lord Henry Wotton,Basil Hallward,you,False,"[""Lord Henry Wotton's Wife"", 'Lord Henry Wotton', 'A Bishop', 'Dorian Gray', 'The Garden', 'The World', 'Basil Hallward', 'None of the Above']",True,Male,Male,"- Mention: you
- Explanation: In the context of the conversation, ""you"" refers to Lord Henry Wotton, as Basil Hallward is addressing him directly and discussing the reasons for not exhibiting Dorian Gray's portrait.
- The mention refers to: Lord Henry Wotton","{0: 34, 1: 22, 2: 10}","{0: 39, 1: 28, 2: 19}",8,True,True
73_the_red_badge_of_courage_an_episode_of_the_american_civil_war_brat_0,60,He,11,"[438, 438]",PRON,2,Jim,0,1,3,22,-1.0,25,5,False,16,3,8,5,0,[],litbank,None of the Above,Jim,He,False,"['Henry', 'The Audience', 'A Corporal', 'Narrator', ""Henry's Hut"", 'The River', 'Jim', 'Another Private', 'None of the Above']",True,None,Male,"- Mention: He
- Explanation: The mention ""He"" refers to the tall soldier who introduced the rumor about the army moving, as indicated by the context surrounding the mention.
- The mention refers to: None of the Above",{},"{2: 15, 0: 2}",9,False,True
805_this_side_of_paradise_brat_0,220,me,3,"[1392, 1392]",PRON,0,Beatrice Blaine,67,1,24,24,-1.0,99,22,False,14,2,8,6,0,[],litbank,None of the Above,None of the Above,me,True,"['Bishop Wiston', 'Every Western Woman', 'Stephen Blaine', 'Monsignor Darcy', 'Amory', 'None of the Above']",True,None,None,"- Mention: me
- Explanation: In the context, ""me"" refers to Beatrice Blaine, who is expressing her thoughts about how Western women try to impress her with their accents.
- The mention refers to: None of the Above",{},{},6,True,True
