doc_key,mention_ind,mentions_vs_mentionstr,mentions_vs_clusters,mentions_vs_tbound,category,pronoun_class,entity_name,name_fuzzy_scores,neighbour_distance,nominal_neighbour_distance,surface_neighbour_distance,avg_fuzzy_scores,cluster_size,nominal_size,is_plural,num_major_mentions_neigh,num_helpers,num_dists,fin_dists,is_nested,nested_entities,dataset,predicted_answer,answer,phrase_extr,correct,options,pred_in_opts,pred_gender,ans_gender,output,predicted_pronoun,answer_pronoun,num_options,is_dialogue,correct_extr
4276_north_and_south_brat_0,286,"newly-seen , grand , pretty aunt",13,"[1813, 1818]",NOM,-1,Mrs. Shaw,38,13,13,60,56.0,41,16,False,20,-1,-2,-1,0,[],litbank,Margaret,Mrs. Shaw,"newly seen , grand , pretty aunt",False,"['Mrs. Gibson', 'Captain Lennox', 'Mr. Hale', 'Mother', 'Helen', 'The Drawing-room', 'Margaret', 'Helstone Parsonage', 'Mrs. Shaw', 'Edith', 'The House', 'Newton', 'General Shaw', 'The Nursery', 'None of the Above']",True,Female,Female,"- Mention: {{newly seen , grand , pretty aunt}}
- Explanation: The mention refers to Margaret's aunt who came to see Margaret in the nursery for the first time after she moved to Harley Street. She is described as newly seen, grand, and pretty.
- The mention refers to: Margaret","{3: 46, 0: 2, 1: 1}","{3: 14, 0: 11}",15,False,False
5230_the_invisible_man_a_grotesque_romance_brat_0,198,The visitor,0,"[1416, 1417]",NOM,-1,The Stranger,43,2,12,29,70.41176470588235,124,17,False,21,-1,-2,-1,0,[],litbank,The Room,None of the Above,The visitor,False,"['Mrs. Hall', 'The Kitchen', 'Millie', 'The Room', 'None of the Above']",True,Neutral,None,"- Mention: {{The visitor}}
- Explanation: The text describes a stranger who arrives at the Coach and Horses inn. He is wrapped up and carries a little black portmanteau. He is the one who requests a room and a fire.
- The mention refers to: The Room",{},{},5,False,True
472_the_house_behind_the_cedars_brat_0,35,the street,7,"[382, 383]",NOM,-1,Front Street,75,17,17,25,83.33333333333333,6,6,False,13,-1,-2,-1,0,[],litbank,Front Street,Front Street,the street,True,"['Old Aunt Lyddy', 'Time', 'The Undertaker', 'Judge Straight', 'The Young Woman', 'South Carolina', 'The Old Constable', 'Patesville', 'John Warwick', 'Front Street', 'The Market-house', 'Liberty Point', 'None of the Above']",True,Neutral,Neutral,"- Mention: {{the street}}
- Explanation: The mention refers to the street that the stranger from South Carolina is walking down. In this context, it is Front Street. The mention is used as a general term to refer to any street, but in this specific instance, it is Front Street.
- The mention refers to: Front Street",{},{},13,False,True
1342_pride_and_prejudice_brat_0,29,his wife,6,"[161, 162]",NOM,-1,Mrs. Bennet,22,1,16,210,55.5,86,16,False,19,-1,-2,-1,1,['Mr. Bennet'],litbank,Mrs. Bennet,Mrs. Bennet,his wife,True,"['Mr. Bingley', 'Netherfield Park', 'Mr. Bennet', 'Mrs. Bennet', 'Kitty', 'Mrs. Long', 'Mary', 'Lydia', 'Elizabeth', 'None of the Above']",True,Female,Female,"- Mention: {{his wife}}
- Explanation: The mention refers to Mrs. Bennet. The mention is used to refer to the wife of Mr. Bennet. The mention is used in the context of a conversation between Mr. and Mrs. Bennet.
- The mention refers to: Mrs. Bennet","{0: 34, 1: 22, 3: 14}","{0: 34, 1: 22, 3: 14}",10,False,True
521_the_life_and_adventures_of_robinson_crusoe_brat_0,281,home,39,"[1873, 1873]",NOM,-1,My Father's House,50,50,50,56,90.0,5,5,False,19,-1,-2,-1,0,[],litbank,Robinson Kreutznaer,My Father's House,home,False,"['Hull', 'The Sea', 'God', 'The Wise Man', ""My Father's House"", 'Robinson Kreutznaer', ""Robinson Kreutznaer's Mother"", ""Robinson Kreutznaer's Father"", ""Robinson Kreutznaer's Native Country"", ""Robinson Kreutznaer's Brother"", 'The World', 'None of the Above']",True,Male,Neutral,"- Mention: {{home}}
- Explanation: The mention refers to Robinson Kreutznaer's father's house. The mention is used in the context of Robinson Kreutznaer's father expressing his concern about Robinson leaving his home.
- The mention refers to: Robinson Kreutznaer","{0: 156, 2: 3}",{},12,False,True
4276_north_and_south_brat_0,319,this dear old room,49,"[1995, 1998]",NOM,-1,The Nursery,40,5,9,9,58.285714285714285,9,7,False,9,-1,-2,-1,0,[],litbank,The Nursery,The Nursery,this dear old room,True,"['Edith', 'The House', 'Mrs. Gibson', 'Newton', 'Captain Lennox', 'Mr. Hale', 'Mother', 'Helen', 'The Nursery', 'Margaret', 'Helstone Parsonage', 'The Drawing-room', 'General Shaw', 'Mrs. Shaw', 'None of the Above']",True,Neutral,Neutral,"- Mention: {{this dear old room}}
- Explanation: The mention refers to the old nursery at the very top of the house where Margaret is currently standing. This is the room where Margaret spent her early days and has a sentimental attachment to it.
- The mention refers to: The Nursery",{4: 2},{4: 2},15,False,True
84_frankenstein_or_the_modern_prometheus_brat_0,73,those countries,7,"[454, 455]",NOM,-1,The Arctic Regions,64,17,17,50,60.111111111111114,10,9,False,14,-1,-2,-1,1,['Others'],litbank,Uncle Thomas,The Arctic Regions,those countries,False,"[""Narrator's Lieutenant"", 'Archangel', 'A Child', ""The Master's Former Mistress"", 'England', 'Uncle Thomas', 'Margaret', 'St. Petersburg', 'The Master', ""His Former Mistress's Lover"", 'Narrator', 'The Arctic Regions', 'The North Pole', ""His Former Mistress's Father"", 'None of the Above']",True,Male,Neutral,"- Mention: {{those countries}}
- Explanation: The mention refers to the countries that the narrator plans to reach by discovering a passage near the North Pole. These countries are not explicitly named in the text.
- The mention refers to: Uncle Thomas",{},{4: 1},15,False,True
105_persuasion_brat_0,233,her father,0,"[1745, 1746]",NOM,-1,Sir Walter Elliot,53,9,9,26,65.29166666666667,66,24,False,19,-1,-2,-1,1,['Elizabeth Elliot'],litbank,Sir Walter Elliot,Sir Walter Elliot,her father,True,"['Elizabeth Elliot', 'Kellynch Hall', 'Lady Russell', 'Lady Elliot', 'William Walter Elliot, Esq.', 'Mary Musgrove', 'Sir Walter Elliot', 'Anne Elliot', 'House Of Elliot', 'None of the Above']",True,Male,Male,"- Mention: {{her father}}
- Explanation: The mention refers to Sir Walter Elliot. The mention is used to refer to the father of Elizabeth and Anne Elliot. The mention is used in the context of Elizabeth's thoughts and feelings about the book of the family history.
- The mention refers to: Sir Walter Elliot",{2: 42},{2: 42},10,False,True
2005_piccadilly_jim_brat_0,280,home,1,"[1914, 1914]",NOM,-1,Mr. Peter Pett's Residence,40,55,57,279,70.8,17,10,False,14,-1,-2,-1,0,[],litbank,Mr. Pett's Room,Mr. Peter Pett's Residence,home,False,"[""Mr. Peter Pett's Residence"", 'Riverside Drive', 'Mr. Peter Pett', 'Elmer Ford', 'Library', 'Ogden Ford', 'The Typewriter Girl', ""Mr. Pett's Room"", 'Mrs. Pett', 'None of the Above']",True,Neutral,Neutral,"- Mention: {{home}}
- Explanation: The mention refers to a place where Mr. Pett would like to find a quiet spot to read his Sunday paper. It is a place where he feels comfortable and at peace.
- The mention refers to: Mr. Pett's Room",{4: 3},{4: 7},10,False,True
1245_night_and_day_brat_0,165,dear creature,23,"[1170, 1171]",NOM,-1,Cousin,33,2,12,81,57.0,12,3,False,13,-1,-2,-1,0,[],litbank,Katharine Hilbery,Cousin,dear creature,False,"['Mr. Ruskin', 'Drawing-room', 'Trafalgar', 'Mr. Fortescue', 'Mrs. Hilbery', 'Cousin', 'Mr. Denham', 'Mr. Hilbery', 'Katharine Hilbery', 'Manchester', 'None of the Above']",True,Female,Female,"- Mention: {{dear creature}}
- Explanation: The mention is a term of endearment used by Mr. Fortescue to refer to Katharine. It is used in the context of his description of her life in Manchester.
- The mention refers to: Katharine Hilbery","{3: 49, 0: 3, 1: 1}",{3: 9},11,False,True
77_the_house_of_the_seven_gables_brat_0,189,his own ground,23,"[1737, 1739]",NOM,-1,The Soil,38,10,10,13,51.0,12,12,False,18,-1,-2,-1,1,['Colonel Pyncheon'],litbank,Colonel Pyncheon,The Soil,his own ground,False,"['Thomas Maule', 'Colonel Pyncheon', ""Maule's Well"", 'Matthew Maule', 'The Spring', 'Pyncheon Street', 'Narrator', 'The House Of The Seven Gables', 'The Soil', ""Matthew Maule's Hut"", 'None of the Above']",True,Male,Neutral,"- Mention: {{his own ground}}
- Explanation: The mention refers to the land that Colonel Pyncheon is building his house on, which was previously the property of Matthew Maule. It implies that Colonel Pyncheon considers the land as his own, despite the controversy and the execution of Matthew Maule.
- The mention refers to: Colonel Pyncheon",{2: 28},{},11,False,True
155_the_moonstone_brat_0,173,the court outside the treasury,60,"[1350, 1354]",NOM,-1,The Courtyard,64,21,21,21,76.0,3,3,False,9,-1,-2,-1,1,['Others'],litbank,The Courtyard,The Courtyard,the court outside the treasury,True,"['John Herncastle', 'The Moon-god', 'Vishnu', 'Seringapatam', 'India', 'Aurungzebe', 'The Presumptuous Mortal', 'General Baird', 'The Courtyard', 'Tippoo', 'Narrator', 'The Armoury', 'The Dying Indian', 'None of the Above']",True,Neutral,Neutral,"- Mention: {{the court outside the treasury}}
- Explanation: This is the location where the narrator and John Herncastle met after the assault on Seringapatam. They were both enforcing the laws of discipline on their own soldiers.
- The mention refers to: The Courtyard",{},{},14,False,True
2166_king_solomons_mines_brat_0,133,The Almighty,45,"[980, 981]",NOM,-1,God,33,4,120,120,70.0,3,2,False,14,-1,-2,-1,0,[],litbank,God,God,The Almighty,True,"['Allan Quatermain', 'Harry', 'Sir Henry Curtis', 'Durban', 'The Queen', 'God', 'Gagaoola', 'Captain John Good', 'None of the Above']",True,Male,Male,"- Mention: {{The Almighty}}
- Explanation: The mention refers to God. The mention is used in the context of a higher power or deity. The mention is used in the context of the speaker's belief in a higher power and the idea that they have acted according to that power's will.
- The mention refers to: God",{2: 1},{2: 1},9,False,True
233_sister_carrie_a_novel_brat_0,183,the individual at her elbow,28,"[1727, 1731]",NOM,-1,A Man,50,8,58,108,85.0,34,4,False,10,-1,-2,-1,1,['Carrie Meeber'],litbank,A Man,A Man,the individual at her elbow,True,"['Columbia City', 'Chicago', 'A Man', ""Carrie Meeber's Sister"", 'Carrie Meeber', 'None of the Above']",True,Male,Male,"- Mention: {{the individual at her elbow}}
- Explanation: The mention refers to the man who is at Carrie's elbow on the train and is trying to make himself agreeable to her. He is a travelling canvasser for a manufacturing house and is also known as a 'masher'.
- The mention refers to: A Man","{2: 27, 0: 2, 1: 1}","{2: 27, 0: 2, 1: 1}",6,False,True
502_desert_gold_brat_0,79,his companion,14,"[712, 713]",NOM,-1,Cameron's Comrade,55,8,8,32,57.96875,84,32,False,20,-1,-2,-1,1,['Cameron'],litbank,Cameron,Cameron's Comrade,his companion,False,"[""Cameron's Comrade"", 'Cameron', 'None of the Above']",True,Male,Male,"- Mention: {{his companion}}
- Explanation: The mention refers to the stranger who is traveling with Cameron in the desert. This stranger is an old man who is a prospector like Cameron. He is traveling with a heavily packed burro.
- The mention refers to: Cameron","{2: 71, 1: 4, 0: 1}","{2: 36, 0: 14, 1: 2}",3,False,True
1260_jane_eyre_an_autobiography_brat_0,268,mama,1,"[1844, 1844]",NOM,-1,Mrs. Reed,40,12,12,45,71.36363636363636,24,11,False,13,-1,-2,-1,0,[],litbank,Mrs. Reed,Mrs. Reed,mama,True,"['Eliza', 'Georgiana Reed', 'Jane Eyre', 'Bessie', 'Solitary Churchyard', 'John Reed', 'Home', 'Breakfast-room', 'Mrs. Reed', 'None of the Above']",True,Female,Female,"- Mention: {{mama}}
- Explanation: The mention refers to Mrs. Reed. The mention is used to refer to Mrs. Reed by John Reed in the text. The mention is used in the context of John Reed's statement, 'you are a dependent, mama says'.
- The mention refers to: Mrs. Reed","{3: 12, 0: 1}","{3: 12, 0: 1}",10,False,True
805_this_side_of_paradise_brat_0,152,This son of mine,1,"[976, 979]",NOM,-1,Amory,33,1,21,21,38.8421052631579,67,19,False,17,-1,-2,-1,0,[],litbank,Amory,Amory,This son of mine,True,"['Every Western Woman', 'Amory', 'Beatrice Blaine', 'Stephen Blaine', 'Bishop Wiston', 'Monsignor Darcy', 'None of the Above']",True,Male,Male,"- Mention: {{This son of mine}}
- Explanation: The mention refers to Amory, the son of Beatrice Blaine. The mention is used by Beatrice to refer to her son Amory. The mention is used in the context of a conversation between Beatrice and a group of women.
- The mention refers to: Amory","{2: 42, 1: 6}","{2: 42, 1: 6}",7,False,True
2891_howards_end_brat_0,2,her sister,1,"[12, 13]",NOM,-1,Margaret,25,2,2,216,46.63636363636363,39,11,False,7,-1,-2,-1,1,['Helen'],litbank,Margaret,Margaret,her sister,True,"['The House', 'Margaret', 'The Garden', 'Paul', 'Mrs. Wilcox', 'Helen', 'Mr. Wilcox', 'Charles Wilcox', 'London', 'Evie', 'Speyer', 'The Promontory', 'Tibby', 'Howards End', 'Aunt Juley', 'The Cathedral', 'None of the Above']",True,Female,Female,"- Mention: {{her sister}}
- Explanation: The mention refers to Helen's sister, Margaret. The mention is used in the text to refer to Margaret. The mention is used in the context of a letter written by Helen to Margaret.
- The mention refers to: Margaret","{0: 14, 1: 12, 3: 2}","{0: 14, 1: 12, 3: 2}",17,False,True
599_vanity_fair_brat_0,101,the Mall,0,"[760, 761]",NOM,-1,Chiswick Mall,67,23,23,101,95.28571428571429,7,7,False,17,-1,-2,-1,0,[],litbank,Chiswick Mall,Chiswick Mall,the Mall,True,"['Mrs. Chapone', 'Mrs. Sedley', 'Amelia Sedley', 'Doctor Samuel Johnson', 'Chiswick Mall', 'Miss Swartz', 'Jemima Pinkerton', 'Becky Sharp', 'Sambo', 'Barbara Pinkerton', 'John Sedley', 'None of the Above']",True,Neutral,Neutral,"- Mention: {{the Mall}}
- Explanation: This is the location where Miss Pinkerton's academy is situated. It is a place where Miss Sedley is leaving. It is a building or a complex of buildings.
- The mention refers to: Chiswick Mall",{},{},12,False,True
171_charlotte_temple_brat_0,44,her school,0,"[207, 208]",NOM,-1,The Boarding School,70,44,44,44,72.0,5,4,False,6,-1,-2,-1,1,['Others'],litbank,The Boarding School,The Boarding School,her school,True,"['Blakeney', 'Mr. Temple', 'The Boarding School', 'The Pleasure Grounds', 'Chichester', 'Charlotte Temple', 'Miss Eldridge', ""The Captain's Room"", 'Portsmouth', 'Belcour', 'Captain Eldridge', 'Montraville', 'French Teacher', 'None of the Above']",True,Neutral,Neutral,"- Mention: {{her school}}
- Explanation: The mention refers to the boarding school where Charlotte Temple is a student. The mention is used to describe the school that Madame Du Pont is in charge of.
- The mention refers to: The Boarding School",{4: 1},{4: 1},14,False,True
113_the_secret_garden_brat_0,114,her mother,9,"[663, 664]",NOM,-1,Mrs. Lennox,43,16,16,34,65.54545454545455,36,11,False,16,-1,-2,-1,1,['Mary Lennox'],litbank,Mary Lennox,Mrs. Lennox,her mother,False,"['The Bungalow', 'Mary Lennox', 'The Veranda', ""Mary Lennox's Father"", 'Mrs. Lennox', 'The Woman', 'The Fair Young Man', 'The First Man', 'The Huts', ""Mary Lennox's Ayah"", ""Mary Lennox's Nursery"", 'The Young English Governess', 'None of the Above']",True,Female,Female,"- Mention: {{her mother}}
- Explanation: The mention refers to Mary Lennox's mother. She is the tall, slim, pretty person who wears lovely clothes and has a delicate little nose which seems to be disdaining things, and she has large laughing eyes.
- The mention refers to: Mary Lennox","{3: 113, 0: 7, 2: 1}","{3: 16, 0: 7, 1: 2}",13,False,True
1695_the_man_who_was_thursday_a_nightmare_brat_0,23,The place,1,"[182, 183]",NOM,-1,Saffron Park,43,9,17,21,78.77777777777777,21,9,False,8,-1,-2,-1,0,[],litbank,Scientific Gentleman,None of the Above,The place,False,"['Bomb Thrower', 'Gabriel Syme', 'Scientific Gentleman', 'Victoria', 'Old Gentleman', 'Mr. Lucian Gregory', 'Rosamond', 'None of the Above']",True,Male,None,"- Mention: {{The place}}
- Explanation: The mention refers to Saffron Park, the suburb where the story takes place. It is described as a unique and artistic place. The stranger who looks at it for the first time thinks the people must be oddly shaped to fit in the houses.
- The mention refers to: Scientific Gentleman",{2: 4},{},8,False,True
110_tess_of_the_durbervilles_a_pure_woman_brat_0,183,sir,6,"[1219, 1219]",NOM,-1,Parson Tringham,33,2,10,10,49.785714285714285,42,14,False,10,-1,-2,-1,0,[],litbank,Parson Tringham,Parson Tringham,sir,True,"['John Durbeyfield', 'Kingsbere', 'Home', 'South Wessex', ""John Durbeyfield's Wife"", 'Fred', 'Parson Tringham', 'None of the Above']",True,Male,Male,"- Mention: {{sir}}
- Explanation: The mention is a title used by the parson to address Durbeyfield. It is a form of respect or politeness. The mention is used to show the parson's discovery about Durbeyfield's noble lineage.
- The mention refers to: Parson Tringham","{2: 12, 0: 11, 1: 5}","{2: 12, 0: 11, 1: 5}",8,False,True
120_treasure_island_brat_0,105,our guest,1,"[622, 623]",NOM,-1,The Captain,24,1,81,81,37.083333333333336,126,12,False,10,-1,-2,-1,1,['Others'],litbank,The Captain,The Captain,our guest,True,"['The Cove', 'The Cliffs', 'Narrator', 'Dr. Livesey', ""Narrator's Father"", 'The Barrow Man', 'The Parlour', 'The Dead Man', 'The One-legged Seafaring Man', 'The Captain', 'The Sea', 'None of the Above']",True,Male,Male,"- Mention: {{our guest}}
- Explanation: The text mentions a guest who has checked into the inn, but no other details are provided about him. The mention is used to refer to this unnamed guest.
- The mention refers to: The Captain","{2: 104, 0: 10}","{2: 104, 0: 10}",12,False,True
105_persuasion_brat_0,245,a very young girl,9,"[1830, 1833]",NOM,-1,Elizabeth Elliot,30,1,19,19,32.38461538461539,48,13,False,18,-1,-2,-1,0,[],litbank,Anne Elliot,Elizabeth Elliot,a very young girl,False,"['Mary Musgrove', 'William Walter Elliot, Esq.', 'House Of Elliot', 'Kellynch Hall', 'Anne Elliot', 'Sir Walter Elliot', 'Elizabeth Elliot', 'Lady Elliot', 'Lady Russell', 'None of the Above']",True,Female,Female,"- Mention: {{a very young girl}}
- Explanation: The mention refers to Anne Elliot, as she is the one who had a disappointment regarding William Walter Elliot, Esq. and was a young girl at that time. The mention is used to describe Anne Elliot's age at the time of the incident.
- The mention refers to: Anne Elliot",{3: 11},{3: 35},10,False,True
9830_the_beautiful_and_damned_brat_0,122,his grandfather,12,"[829, 830]",NOM,-1,Adam J. Patch,48,29,36,36,69.85714285714286,31,7,False,17,-1,-2,-1,1,['Anthony Patch'],litbank,Anthony's Grandmother,None of the Above,his grandfather,False,"[""Anthony's Grandmother"", ""Anthony's Father"", 'Ulysses', 'Harvard University', 'Anthony Patch', 'Henrietta Lebrune Patch', 'Rome', 'Tarrytown', 'None of the Above']",True,Female,None,"- Mention: {{his grandfather}}
- Explanation: The mention refers to Adam J. Patch, the grandfather of Anthony Patch. The mention is used to refer to him in the text. The mention is used in the context of Anthony's father naming his son after his grandfather.
- The mention refers to: Anthony's Grandmother",{3: 6},{},9,False,True
95_the_prisoner_of_zenda_brat_0,7,my brother 's,5,"[29, 31]",NOM,-1,Robert,67,17,17,38,78.21428571428571,27,14,False,17,-1,-2,-1,1,"['Rudolf', 'Rose']",litbank,Robert,Robert,my brother 's,True,"['The Elphbergs', 'Ruritania', 'Sir Jacob', 'Burlesdon', 'Countess Amelia', 'Rose', 'James', 'Rudolf', ""Rudolf's Father"", 'The World', 'Rudolf The Third', 'Rudolf The Fifth', 'Robert', 'None of the Above']",True,Male,Male,"- Mention: {{my brother 's}}
- Explanation: The mention refers to Robert. The speaker is Rudolf, and he is referring to his brother. So, the brother of Rudolf is Robert. Therefore, the mention refers to Robert.
- The mention refers to: Robert","{2: 10, 0: 2, 1: 1}","{2: 10, 0: 2, 1: 1}",14,False,True
24_o_pioneers_brat_0,225,the boy,59,"[1405, 1406]",NOM,-1,Carl,0,3,8,8,18.428571428571427,41,7,False,15,-1,-2,-1,0,[],litbank,Emil,None of the Above,the boy,False,"['The Drug Store', 'Alexandra', 'The Little Drummer', 'The Doctor', 'The Street', 'The Saloon', 'The Store', 'Hanover', 'Emil', 'Marie', 'None of the Above']",True,Male,None,"- Mention: {{the boy}}
- Explanation: The mention refers to Emil, the little Swede boy in the text. He is the one who is crying for his kitten stuck on a telegraph pole. The mention is used to refer to him in the text.
- The mention refers to: Emil","{2: 36, 1: 9, 0: 4}",{},11,False,True
4276_north_and_south_brat_0,302,home,18,"[1899, 1899]",NOM,-1,Helstone Parsonage,67,31,31,237,83.5,4,4,False,17,-1,-2,-1,0,[],litbank,Helstone Parsonage,Helstone Parsonage,home,True,"['Margaret', 'The Drawing-room', 'Edith', 'Helen', 'The Nursery', 'Helstone Parsonage', 'Mrs. Shaw', 'The House', 'Captain Lennox', 'Mr. Hale', 'Newton', 'Mother', 'Mrs. Gibson', 'General Shaw', 'None of the Above']",True,Neutral,Neutral,"- Mention: {{home}}
- Explanation: The mention refers to the place where Margaret lived before she came to live in Harley Street. It is the country parsonage where her father and mother lived.
- The mention refers to: Helstone Parsonage",{},{},15,False,True
78_tarzan_of_the_apes_brat_0,212,The other seaman,81,"[1366, 1368]",NOM,-1,Black Michael,42,3,15,50,55.666666666666664,20,9,False,19,-1,-2,-1,0,[],litbank,Black Michael,Black Michael,The other seaman,True,"['Africa', 'Narrator', 'Lady Alice', 'The Deck', ""Narrator's Host"", 'The Sailor', 'The Fuwalda', 'The First Mate', 'The British Colonial Office', 'John Clayton', 'The Sea', 'Black Michael', 'European Power', 'The Captain', 'Freetown', 'None of the Above']",True,Male,Male,"- Mention: {{The other seaman}}
- Explanation: The mention refers to one of the sailors on the Fuwalda, who is not the one who tripped and caused the captain to fall. This sailor is later referred to as Black Michael.
- The mention refers to: Black Michael",{2: 11},{2: 11},16,False,True
113_the_secret_garden_brat_0,45,the Mem Sahib,9,"[254, 256]",NOM,-1,Mrs. Lennox,40,1,17,103,71.63636363636364,36,11,False,17,-1,-2,-1,0,[],litbank,Mary Lennox,Mrs. Lennox,the Mem Sahib,False,"['The Bungalow', ""Mary Lennox's Nursery"", ""Mary Lennox's Father"", 'The Huts', 'The Fair Young Man', 'The First Man', ""Mary Lennox's Ayah"", 'The Veranda', 'The Young English Governess', 'Mary Lennox', 'Mrs. Lennox', 'The Woman', 'None of the Above']",True,Female,Female,"- Mention: {{the Mem Sahib}}
- Explanation: This is the name Mary Lennox used to call her mother. It is a Hindi term meaning 'Madam'. She used it more often than any other name. So, the mention refers to Mary Lennox's mother.
- The mention refers to: Mary Lennox","{3: 113, 0: 7, 2: 1}","{3: 16, 0: 7, 1: 2}",13,False,True
113_the_secret_garden_brat_0,306,a place like this,36,"[1912, 1915]",NOM,-1,The Bungalow,40,11,11,11,53.25,9,8,False,19,-1,-2,-1,0,[],litbank,Mary Lennox,None of the Above,a place like this,False,"['The Woman', ""Mary Lennox's Father"", ""Mary Lennox's Ayah"", 'Mary Lennox', 'The Huts', 'The Veranda', 'Mrs. Lennox', 'The Fair Young Man', ""Mary Lennox's Nursery"", 'The Young English Governess', 'The First Man', 'None of the Above']",True,Female,None,"- Mention: {{a place like this}}
- Explanation: The mention refers to Mary Lennox's father's bungalow. It is a place where Mary Lennox is currently residing. The mention is used to describe the place in a negative or critical manner.
- The mention refers to: Mary Lennox","{3: 113, 0: 7, 2: 1}",{},12,False,True
1245_night_and_day_brat_0,129,her father,28,"[938, 939]",NOM,-1,Mr. Hilbery,59,61,64,64,79.5,25,4,False,18,-1,-2,-1,1,['Katharine Hilbery'],litbank,Mr. Hilbery,Mr. Hilbery,her father,True,"['Mr. Ruskin', 'Drawing-room', 'Trafalgar', 'Mr. Hilbery', 'Mr. Denham', 'Cousin', 'Mr. Fortescue', 'Manchester', 'Mrs. Hilbery', 'Katharine Hilbery', 'None of the Above']",True,Male,Male,"- Mention: {{her father}}
- Explanation: The mention refers to Mr. Hilbery. The mention is used to refer to Katharine's father in the text. The mention is used in the context of describing Katharine's resemblance to her parents.
- The mention refers to: Mr. Hilbery","{2: 19, 0: 2}","{2: 19, 0: 2}",11,False,True
5348_ragged_dick_or_street_life_in_new_york_with_the_bootblacks_brat_0,98,a gentleman on his way to his office,19,"[748, 755]",NOM,-1,Mr. Greyson,42,1,15,102,51.42857142857143,40,14,False,15,-1,-2,-1,1,"['Mr. Greyson', ""Mr. Greyson's Office""]",litbank,The Unsuspicious Stranger,Mr. Greyson,a gentleman on his way to his office,False,"['The Speaker', 'My Mansion', ""Mr. Greyson's Office"", 'The Unsuspicious Stranger', 'General Washington', 'Mr. Greyson', 'Lewis Napoleon', 'Ragged Dick', 'Narrator', 'None of the Above']",True,Male,Male,"- Mention: {{a gentleman on his way to his office}}
- Explanation: The mention refers to a person who is going to his office. This person is a customer of Ragged Dick. He is a gentleman as he is well dressed and has a pocketbook.
- The mention refers to: The Unsuspicious Stranger",{2: 3},"{0: 15, 1: 6, 2: 5}",10,False,True
174_the_picture_of_dorian_gray_brat_0,88,this young Adonis,6,"[778, 780]",NOM,-1,Dorian Gray,44,1,20,62,57.666666666666664,14,6,False,18,-1,-2,-1,0,[],litbank,Dorian Gray,Dorian Gray,this young Adonis,True,"['Dorian Gray', 'The Garden', 'Lord Henry Wotton', 'The World', 'A Bishop', 'Basil Hallward', ""Lord Henry Wotton's Wife"", 'None of the Above']",True,Male,Male,"- Mention: {{this young Adonis}}
- Explanation: The mention refers to the young man whose portrait is being painted by Basil Hallward. The mention is used to describe the physical beauty of the subject of the portrait.
- The mention refers to: Dorian Gray",{2: 8},{2: 8},8,False,True
2852_the_hound_of_the_baskervilles_brat_0,216,a country doctor,3,"[1546, 1548]",NOM,-1,Dr. James Mortimer,41,7,7,14,47.27272727272727,59,22,False,12,-1,-2,-1,0,[],litbank,Dr. James Mortimer,Dr. James Mortimer,a country doctor,True,"['Dr. John Watson', 'The Room', 'Dr. James Mortimer', 'Absent-minded Visitor', 'Sherlock Holmes', 'Charing Cross Hospital', 'The Country', 'None of the Above']",True,Male,Male,"- Mention: {{a country doctor}}
- Explanation: The mention refers to Dr. James Mortimer, who is a country doctor. The text describes him as a medical practitioner who works in the countryside. The mention is used to summarize this information.
- The mention refers to: Dr. James Mortimer","{2: 33, 0: 4}","{2: 33, 0: 4}",8,False,True
41286_miss_marjoribanks_brat_0,301,"the indignant cook , who indeed had a real grievance",9,"[2358, 2367]",NOM,-1,Ellis,40,15,17,17,51.5,15,8,False,15,-1,-2,-1,0,[],litbank,The Drawing-room,Ellis,the indignant cook,False,"['Miss Marjoribanks', 'The Drawing-room', 'Dr. Marjoribanks', ""Dr. Marjoribanks' Library"", 'Ellis', 'The World', 'Mrs. Marjoribanks', 'None of the Above']",True,Neutral,Female,"- Mention: {{the indignant cook}}
- Explanation: The mention refers to the cook who is indignant about the disturbance in the household. The cook is not named in the text. The mention is marked with the hashtag symbol.
- The mention refers to: The Drawing-room",{},"{0: 4, 3: 3}",8,False,False
217_sons_and_lovers_brat_0,273,her little girl,90,"[1873, 1875]",NOM,-1,Annie,40,56,56,56,61.857142857142854,11,7,False,18,-1,-2,-1,1,['Mrs. Morel'],litbank,Annie,Annie,her little girl,True,"['The Bottoms', 'Morel', 'Mrs. Morel', 'Annie', 'Hell Row', 'Bestwood', 'William', 'None of the Above']",True,Female,Female,"- Mention: {{her little girl}}
- Explanation: The mention refers to Annie, the daughter of Mrs. Morel. The mention is used to refer to Annie in the context of the text. The mention is used in the sentence, 'She smiled when she saw women she knew.' and 'As she crossed the open ground in front of the Moon and Stars she heard men shouting, and smelled the beer, and hurried a little, thinking her .
- The mention refers to: Annie","{0: 2, 3: 1, 1: 1}","{0: 2, 3: 1, 1: 1}",8,False,True
